# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.totalPageLoadsUs,1777152572153000000,1777152632258000000,238366
FilePageCache.pageHits,1777152572153000000,1777152632258000000,5
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777152572153000000,1777152632258000000,3574162
MappedFileStorage.storages,1777152572153000000,1777152632258000000,16
FilePageCache.disposedBuffers,1777152572153000000,1777152632258000000,444
FilePageCache.pageFastCacheHits,1777152572153000000,1777152632258000000,9265
MappedFileStorage.totalTimeSpentOnMappingUs,1777152572153000000,1777152632258000000,9013
DirectByteBufferAllocator.hits,1777152572153000000,1777152632258000000,3
MappedFileStorage.totalBytesMapped,1777152572153000000,1777152632258000000,202637312
FilePageCache.maxCacheSizeInBytes,1777152572153000000,1777152632258000000,460341248
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777152572153000000,1777152632258000000,41959424
FilePageCache.uncachedFileAccess,1777152572153000000,1777152632258000000,315
StorageLockContext.competingThreads.max,1777152572153000000,1777152632258000000,0
DirectByteBufferAllocator.misses,1777152572153000000,1777152632258000000,441
MappedFileStorage.totalPagesMapped,1777152572153000000,1777152632258000000,16
FilePageCache.maxRegisteredFiles,1777152572153000000,1777152632258000000,1085
FilePageCache.pageLoads,1777152572153000000,1777152632258000000,444
StreamlinedBlobStorage.recordsAllocated,1777152572153000000,1777152632258000000,75578
FilePageCache.pageLoadsAboveSizeThreshold,1777152572153000000,1777152632258000000,0
FilePageCache.totalPageDisposalsUs,1777152572153000000,1777152632258000000,1145
StreamlinedBlobStorage.recordsDeleted,1777152572153000000,1777152632258000000,5
DirectByteBufferAllocator.reclaimed,1777152572153000000,1777152632258000000,45
StreamlinedBlobStorage.recordsRelocated,1777152572153000000,1777152632258000000,0
StorageLockContext.competingThreads.avg,1777152572153000000,1777152632258000000,0.0
StorageLockContext.competingThreads.90P,1777152572153000000,1777152632258000000,0
FilePageCache.capacityInBytes,1777152572153000000,1777152632258000000,629145600
FileChannelInterruptsRetryer.totalRetriedAttempts,1777152572153000000,1777152632258000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777152572153000000,1777152632258000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777152572153000000,1777152632258000000,7052304
DirectByteBufferAllocator.disposed,1777152572153000000,1777152632258000000,441
cacheStateStorage.get.counter,1777152572153000000,1777152632258000000,35
cacheStateStorage.set.counter,1777152572153000000,1777152632258000000,19
cacheStateStorage.set.duration,1777152572153000000,1777152632258000000,7
cacheStateStorage.get.duration,1777152572153000000,1777152632258000000,71
jps.facet.change.listener.process.change.events.ms,1777152572153000000,1777152632258000000,3
jps.load.initial.state.ms,1777152572153000000,1777152632258000000,15
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777152572153000000,1777152632258000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1777152572153000000,1777152632258000000,16
workspaceModel.save.cache.to.file.ms,1777152572153000000,1777152632258000000,61
workspaceModel.load.cache.metadata.from.file.ms,1777152572153000000,1777152632258000000,15
workspaceModel.moduleManagerBridge.load.module.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777152572153000000,1777152632258000000,0
workspaceModel.load.cache.from.file.ms,1777152572153000000,1777152632258000000,131
workspaceModel.mutableEntityStorage.modify.entity.ms,1777152572153000000,1777152632258000000,1
workspaceModel.do.save.caches.ms,1777152572153000000,1777152632258000000,63
workspaceModel.orphan.listener.update.ms,1777152572153000000,1777152632258000000,6
jps.global.get.library.ms,1777152572153000000,1777152632258000000,0
jps.global.initialize.library.bridges.ms,1777152572153000000,1777152632258000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1777152572153000000,1777152632258000000,1
workspaceModel.mutableEntityStorage.instances.count,1777152572153000000,1777152632258000000,59
jps.app.storage.content.reader.load.component.ms,1777152572153000000,1777152632258000000,3
jps.global.initialize.library.bridges.after.loading.ms,1777152572153000000,1777152632258000000,2
jps.facet.change.listener.init.bridge.ms,1777152572153000000,1777152632258000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777152572153000000,1777152632258000000,144
workspaceModel.global.updates.count,1777152572153000000,1777152632258000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777152572153000000,1777152632258000000,1
jps.save.global.entities.ms,1777152572153000000,1777152632258000000,15
jps.global.handle.changed.events.ms,1777152572153000000,1777152632258000000,0
jps.reload.project.entities.ms,1777152572153000000,1777152632258000000,12
jps.app.storage.content.writer.save.component.ms,1777152572153000000,1777152632258000000,5
workspaceModel.mutableEntityStorage.put.entity.ms,1777152572153000000,1777152632258000000,5
workspaceModel.global.apply.state.to.project.builder.ms,1777152572153000000,1777152632258000000,1
jps.artifact.entities.serializer.save.entities.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777152572153000000,1777152632258000000,0
jps.global.get.libraries.ms,1777152572153000000,1777152632258000000,0
workspaceModel.sync.entities.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777152572153000000,1777152632258000000,0
jps.global.handle.before.change.events.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777152572153000000,1777152632258000000,55
jps.library.entities.serializer.save.entities.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777152572153000000,1777152632258000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777152572153000000,1777152632258000000,0
jps.storage.jps.conf.reader.load.component.ms,1777152572153000000,1777152632258000000,3
jps.project.serializers.load.ms,1777152572153000000,1777152632258000000,14
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777152572153000000,1777152632258000000,0
workspaceModel.moduleBridge.before.changed.ms,1777152572153000000,1777152632258000000,0
workspaceModel.global.apply.state.to.project.ms,1777152572153000000,1777152632258000000,49
workspaceModel.global.updates.ms,1777152572153000000,1777152632258000000,5
jps.global.get.library.by.name.ms,1777152572153000000,1777152632258000000,0
