# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.save.changed.project.entities.ms,1777168781837000000,1777168841928000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleBridge.before.changed.ms,1777168781837000000,1777168841928000000,0
jps.global.get.library.ms,1777168781837000000,1777168841928000000,0
workspaceModel.load.cache.from.file.ms,1777168781837000000,1777168841928000000,105
workspaceModel.mutableEntityStorage.remove.entity.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777168781837000000,1777168841928000000,0
workspaceModel.global.updates.count,1777168781837000000,1777168841928000000,1
jps.reload.project.entities.ms,1777168781837000000,1777168841928000000,0
workspaceModel.global.apply.state.to.project.ms,1777168781837000000,1777168841928000000,25
jps.module.iml.entities.serializer.load.entities.ms,1777168781837000000,1777168841928000000,11
workspaceModel.moduleManagerBridge.get.modules.ms,1777168781837000000,1777168841928000000,1
jps.global.handle.changed.events.ms,1777168781837000000,1777168841928000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777168781837000000,1777168841928000000,0
workspaceModel.sync.entities.ms,1777168781837000000,1777168841928000000,0
jps.global.get.library.by.name.ms,1777168781837000000,1777168841928000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777168781837000000,1777168841928000000,3
workspaceModel.global.updates.ms,1777168781837000000,1777168841928000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777168781837000000,1777168841928000000,1
workspaceModel.mutableEntityStorage.instances.count,1777168781837000000,1777168841928000000,66
jps.app.storage.content.reader.load.component.ms,1777168781837000000,1777168841928000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777168781837000000,1777168841928000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777168781837000000,1777168841928000000,0
jps.app.storage.content.writer.save.component.ms,1777168781837000000,1777168841928000000,3
workspaceModel.moduleManagerBridge.newModule.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777168781837000000,1777168841928000000,2
jps.global.handle.before.change.events.ms,1777168781837000000,1777168841928000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777168781837000000,1777168841928000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777168781837000000,1777168841928000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1777168781837000000,1777168841928000000,0
jps.artifact.entities.serializer.load.entities.ms,1777168781837000000,1777168841928000000,0
workspaceModel.save.cache.to.file.ms,1777168781837000000,1777168841928000000,40
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777168781837000000,1777168841928000000,15
jps.load.initial.state.ms,1777168781837000000,1777168841928000000,6
jps.artifact.entities.serializer.save.entities.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777168781837000000,1777168841928000000,131
workspaceModel.mutableEntityStorage.resolve.ms,1777168781837000000,1777168841928000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777168781837000000,1777168841928000000,0
jps.library.entities.serializer.load.entities.ms,1777168781837000000,1777168841928000000,7
jps.global.initialize.library.bridges.after.loading.ms,1777168781837000000,1777168841928000000,1
jps.project.serializers.save.ms,1777168781837000000,1777168841928000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1777168781837000000,1777168841928000000,58
jps.facet.change.listener.init.bridge.ms,1777168781837000000,1777168841928000000,1
jps.apply.loaded.storage.ms,1777168781837000000,1777168841928000000,9
jps.storage.jps.conf.reader.load.component.ms,1777168781837000000,1777168841928000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1777168781837000000,1777168841928000000,14
workspaceModel.mutableEntityStorage.collect.changes.ms,1777168781837000000,1777168841928000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777168781837000000,1777168841928000000,0
jps.library.entities.serializer.save.entities.ms,1777168781837000000,1777168841928000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777168781837000000,1777168841928000000,6
workspaceModel.do.save.caches.ms,1777168781837000000,1777168841928000000,42
workspaceModel.moduleBridge.facet.initialization.ms,1777168781837000000,1777168841928000000,120
jps.global.initialize.library.bridges.ms,1777168781837000000,1777168841928000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777168781837000000,1777168841928000000,0
jps.project.serializers.load.ms,1777168781837000000,1777168841928000000,21
VFS.contentStorage.recordsDeduplicated,1777168781837000000,1777168841928000000,0
VFS.cache.segmentsCreated,1777168781837000000,1777168841928000000,136
VFS.contentStorage.recordsDecompressionTimeUs,1777168781837000000,1777168841928000000,0
FileNameCache.queries,1777168781837000000,1777168841928000000,1825024
VFS.folderCaseSensitivityReads,1777168781837000000,1777168841928000000,0
VFS.fileByIdCache.misses,1777168781837000000,1777168841928000000,62667
VFS.fileChildByName,1777168781837000000,1777168841928000000,8632
VFS.cache.filesCreated,1777168781837000000,1777168841928000000,64625
VFS.contentStorage.recordsStoredSize,1777168781837000000,1777168841928000000,227
FileNameCache.totalMisses,1777168781837000000,1777168841928000000,59008
VFS.contentStorage.recordsUncompressedSize,1777168781837000000,1777168841928000000,227
VFS.cache.segments,1777168781837000000,1777168841928000000,134.0
VFS.fileByIdCache.hits,1777168781837000000,1777168841928000000,2
VFS.contentStorage.recordsReadDecompressed,1777168781837000000,1777168841928000000,0
VFS.rootsCount,1777168781837000000,1777168841928000000,23.0
VFS.contentStorage.recordsStoredCompressed,1777168781837000000,1777168841928000000,0
VFS.invertedFileNameIndex.requests,1777168781837000000,1777168841928000000,20
VFS.contentStorage.recordsStored,1777168781837000000,1777168841928000000,1
VFS.contentStorage.recordsRead,1777168781837000000,1777168841928000000,43
VFS.contentStorage.recordsReadSize,1777168781837000000,1777168841928000000,9709
VFS.cache.directoriesCreated,1777168781837000000,1777168841928000000,2875
cacheStateStorage.set.duration,1777168781837000000,1777168841928000000,6
cacheStateStorage.get.counter,1777168781837000000,1777168841928000000,45
cacheStateStorage.set.counter,1777168781837000000,1777168841928000000,14
cacheStateStorage.get.duration,1777168781837000000,1777168841928000000,105
writeAction.count,1777168841928000000,1777168901857000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1777168841928000000,1777168901857000000,0
LowMemory.gcOverloaded,1777168841928000000,1777168901857000000,0
DiskQueryRelay.tasksExecuted,1777168841928000000,1777168901857000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1777168841928000000,1777168901857000000,0
writeAction.max.wait.ms,1777168841928000000,1777168901857000000,17
writeAction.wait.ms,1777168841928000000,1777168901857000000,0
LowMemory.gcLoad,1777168841928000000,1777168901857000000,0.0010166889318974233
writeAction.median.wait.ms,1777168841928000000,1777168901857000000,0
DiskQueryRelay.tasksRequested,1777168841928000000,1777168901857000000,0
Indexes.entries.lookupDurationAvgMs,1777168841928000000,1777168901857000000,0.0
Indexes.stubs.lookups,1777168841928000000,1777168901857000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777168841928000000,1777168901857000000,0
Indexes.entries.lookupDuration90PMs,1777168841928000000,1777168901857000000,0.0
Indexes.entries.lookupDurationMaxMs,1777168841928000000,1777168901857000000,0.0
Indexes.allKeys.lookupDuration90PMs,1777168841928000000,1777168901857000000,0.0
Indexing.cache.totalCacheEvicted,1777168841928000000,1777168901857000000,0
Indexing.writesQueuedMin,1777168841928000000,1777168901857000000,9223372036854775807
Indexing.cache.totalCacheAccesses,1777168841928000000,1777168901857000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1777168841928000000,1777168901857000000,0
Indexes.stubs.lookupDuration90PMs,1777168841928000000,1777168901857000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777168841928000000,1777168901857000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1777168841928000000,1777168901857000000,0.0
Indexes.stubs.lookupDurationMaxMs,1777168841928000000,1777168901857000000,0.0
Indexing.cache.totalCacheMisses,1777168841928000000,1777168901857000000,0
Indexing.totalTimeIndexersSleptMs,1777168841928000000,1777168901857000000,0
Indexes.allKeys.lookups,1777168841928000000,1777168901857000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1777168841928000000,1777168901857000000,0
Indexes.allKeys.lookupDurationMaxMs,1777168841928000000,1777168901857000000,0.0
Indexes.entries.lookups,1777168841928000000,1777168901857000000,0
Indexing.writesQueuedMax,1777168841928000000,1777168901857000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1777168841928000000,1777168901857000000,0
JVM.totalTimeAtSafepointsMs,1777168841928000000,1777168901857000000,16
MEM.ramBytes,1777168841928000000,1777168901857000000,1244479488
JVM.totalBytesAllocated,1777168841928000000,1777168901857000000,60781872
JVM.totalDirectByteBuffersBytes,1777168841928000000,1777168901857000000,1851307
JVM.GC.collections,1777168841928000000,1777168901857000000,3
JVM.usedNativeBytes,1777168841928000000,1777168901857000000,425131328
JVM.maxThreadCount,1777168841928000000,1777168901857000000,147
JVM.usedHeapBytes,1777168841928000000,1777168901857000000,306003704
MEM.ramPlusSwapMinusFileMappingsBytes,1777168841928000000,1777168901857000000,1286295800
JVM.totalCpuTimeMs,1777168841928000000,1777168901857000000,2385
OS.loadAverage,1777168841928000000,1777168901857000000,3.25390625
JVM.maxHeapBytes,1777168841928000000,1777168901857000000,2147483648
MEM.ramMinusFileMappingsBytes,1777168841928000000,1777168901857000000,710311936
JVM.threadCount,1777168841928000000,1777168901857000000,66
JVM.committedHeapBytes,1777168841928000000,1777168901857000000,492830720
JVM.totalSafepointCount,1777168841928000000,1777168901857000000,31
JVM.GC.collectionTimesMs,1777168841928000000,1777168901857000000,16
MEM.fileMappingsRamBytes,1777168841928000000,1777168901857000000,534069248
JVM.totalTimeToSafepointsMs,1777168841928000000,1777168901857000000,1
JVM.newThreadsCount,1777168841928000000,1777168901857000000,5
FilePageCache.pageLoadsAboveSizeThreshold,1777168841928000000,1777168901857000000,0
StorageLockContext.competingThreads.max,1777168841928000000,1777168901857000000,0
FilePageCache.disposedBuffers,1777168841928000000,1777168901857000000,0
FilePageCache.uncachedFileAccess,1777168841928000000,1777168901857000000,0
StreamlinedBlobStorage.recordsRelocated,1777168841928000000,1777168901857000000,0
DirectByteBufferAllocator.hits,1777168841928000000,1777168901857000000,0
StorageLockContext.competingThreads.90P,1777168841928000000,1777168901857000000,0
StreamlinedBlobStorage.recordsAllocated,1777168841928000000,1777168901857000000,0
DirectByteBufferAllocator.reclaimed,1777168841928000000,1777168901857000000,0
FilePageCache.pageFastCacheHits,1777168841928000000,1777168901857000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777168841928000000,1777168901857000000,41967616
FilePageCache.maxRegisteredFiles,1777168841928000000,1777168901857000000,1085
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777168841928000000,1777168901857000000,0
FilePageCache.totalPageLoadsUs,1777168841928000000,1777168901857000000,0
DirectByteBufferAllocator.misses,1777168841928000000,1777168901857000000,0
StorageLockContext.competingThreads.avg,1777168841928000000,1777168901857000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1777168841928000000,1777168901857000000,9394
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777168841928000000,1777168901857000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777168841928000000,1777168901857000000,0
MappedFileStorage.totalBytesMapped,1777168841928000000,1777168901857000000,223608832
MappedFileStorage.storages,1777168841928000000,1777168901857000000,15
StreamlinedBlobStorage.recordsDeleted,1777168841928000000,1777168901857000000,0
FilePageCache.maxCacheSizeInBytes,1777168841928000000,1777168901857000000,460349440
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777168841928000000,1777168901857000000,0
FilePageCache.capacityInBytes,1777168841928000000,1777168901857000000,629145600
FilePageCache.pageHits,1777168841928000000,1777168901857000000,0
FilePageCache.pageLoads,1777168841928000000,1777168901857000000,0
MappedFileStorage.totalPagesMapped,1777168841928000000,1777168901857000000,17
FilePageCache.totalPageDisposalsUs,1777168841928000000,1777168901857000000,0
DirectByteBufferAllocator.disposed,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777168841928000000,1777168901857000000,0
workspaceModel.initializing.ms,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValueWithParameters.clear.count,1777168841928000000,1777168901857000000,0
workspaceModel.init.bridges.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.instances.count,1777168841928000000,1777168901857000000,0
workspaceModel.check.recursive.update.ms,1777168841928000000,1777168901857000000,0
workspaceModel.replace.project.model.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777168841928000000,1777168901857000000,0
workspaceModel.on.before.changed.ms,1777168841928000000,1777168901857000000,0
workspaceModel.to.snapshot.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777168841928000000,1777168901857000000,0
workspaceModel.updates.ms,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValue.clear.count,1777168841928000000,1777168901857000000,0
workspaceModel.update.unloaded.entities.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.init.ms,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777168841928000000,1777168901857000000,0
workspaceModel.on.changed.ms,1777168841928000000,1777168901857000000,0
workspaceModel.cachedValue.from.cache.count,1777168841928000000,1777168901857000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1777168841928000000,1777168901857000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777168841928000000,1777168901857000000,0
workspaceModel.collect.changes.ms,1777168841928000000,1777168901857000000,0
workspaceModel.pre.handlers.ms,1777168841928000000,1777168901857000000,0
workspaceModel.loading.from.cache.ms,1777168841928000000,1777168901857000000,0
workspaceModel.updates.count,1777168841928000000,1777168901857000000,0
