# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.replace.project.model.ms,1777167482986000000,1777167543017000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777167482986000000,1777167543017000000,386
workspaceModel.cachedValueWithParameters.clear.count,1777167482986000000,1777167543017000000,0
workspaceModel.pre.handlers.ms,1777167482986000000,1777167543017000000,0
workspaceModel.workspaceFileIndexData.init.ms,1777167482986000000,1777167543017000000,86
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777167482986000000,1777167543017000000,164
workspaceModel.entityStorageSnapshotImpl.instances.count,1777167482986000000,1777167543017000000,25
workspaceModel.update.unloaded.entities.ms,1777167482986000000,1777167543017000000,0
workspaceModel.cachedValue.total.get.count,1777167482986000000,1777167543017000000,230
workspaceModel.on.before.changed.ms,1777167482986000000,1777167543017000000,11
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777167482986000000,1777167543017000000,0
workspaceModel.loading.from.cache.ms,1777167482986000000,1777167543017000000,115
workspaceModel.on.changed.ms,1777167482986000000,1777167543017000000,5
workspaceModel.loading.total.ms,1777167482986000000,1777167543017000000,120
workspaceModel.cachedValueWithParameters.total.get.count,1777167482986000000,1777167543017000000,7
workspaceModel.updates.ms,1777167482986000000,1777167543017000000,25
workspaceModel.workspaceFileIndexData.markDirty.ms,1777167482986000000,1777167543017000000,0
workspaceModel.updates.precise.ms,1777167482986000000,1777167543017000000,5
workspaceModel.init.bridges.ms,1777167482986000000,1777167543017000000,1
workspaceModel.initializing.ms,1777167482986000000,1777167543017000000,1
workspaceModel.workspaceFileIndexData.instances.count,1777167482986000000,1777167543017000000,1
workspaceModel.to.snapshot.ms,1777167482986000000,1777167543017000000,2
workspaceModel.collect.changes.ms,1777167482986000000,1777167543017000000,0
workspaceModel.updates.count,1777167482986000000,1777167543017000000,5
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777167482986000000,1777167543017000000,170
workspaceModel.cachedValue.from.cache.count,1777167482986000000,1777167543017000000,213
workspaceModel.cachedValue.calculated.count,1777167482986000000,1777167543017000000,17
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777167482986000000,1777167543017000000,14
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777167482986000000,1777167543017000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1777167482986000000,1777167543017000000,4
workspaceModel.full.replace.project.model.ms,1777167482986000000,1777167543017000000,3
workspaceModel.cachedValue.clear.count,1777167482986000000,1777167543017000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777167482986000000,1777167543017000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777167482986000000,1777167543017000000,0
workspaceModel.check.recursive.update.ms,1777167482986000000,1777167543017000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777167482986000000,1777167543017000000,3
VFS.fileChildByName,1777167482986000000,1777167543017000000,10273
VFS.rootsCount,1777167482986000000,1777167543017000000,114.0
VFS.folderCaseSensitivityReads,1777167482986000000,1777167543017000000,52
VFS.cache.segments,1777167482986000000,1777167543017000000,121.0
FileNameCache.totalMisses,1777167482986000000,1777167543017000000,34624
VFS.contentStorage.recordsDecompressionTimeUs,1777167482986000000,1777167543017000000,827
VFS.contentStorage.recordsStoredSize,1777167482986000000,1777167543017000000,0
VFS.cache.segmentsCreated,1777167482986000000,1777167543017000000,121
VFS.contentStorage.recordsRead,1777167482986000000,1777167543017000000,40
VFS.contentStorage.recordsStoredCompressed,1777167482986000000,1777167543017000000,0
VFS.contentStorage.recordsReadSize,1777167482986000000,1777167543017000000,451149
VFS.contentStorage.recordsUncompressedSize,1777167482986000000,1777167543017000000,0
VFS.contentStorage.recordsStored,1777167482986000000,1777167543017000000,1
FileNameCache.queries,1777167482986000000,1777167543017000000,154176
VFS.cache.filesCreated,1777167482986000000,1777167543017000000,34721
VFS.invertedFileNameIndex.requests,1777167482986000000,1777167543017000000,15
VFS.contentStorage.recordsReadDecompressed,1777167482986000000,1777167543017000000,4
VFS.contentStorage.recordsDeduplicated,1777167482986000000,1777167543017000000,0
VFS.fileByIdCache.misses,1777167482986000000,1777167543017000000,77018
VFS.fileByIdCache.hits,1777167482986000000,1777167543017000000,2
VFS.cache.directoriesCreated,1777167482986000000,1777167543017000000,2998
compiler.ArtifactManagerBridge.dropMappings.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777167482986000000,1777167543017000000,4
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777167482986000000,1777167543017000000,2
compiler.ArtifactManagerBridge.addArtifact.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777167482986000000,1777167543017000000,0
compiler.ArtifactManagerBridge.commit.ms,1777167482986000000,1777167543017000000,0
Indexes.stubs.lookupDurationAvgMs,1777167482986000000,1777167543017000000,0.0
Indexes.entries.lookupDurationAvgMs,1777167482986000000,1777167543017000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1777167482986000000,1777167543017000000,0
Indexes.stubs.lookupDuration90PMs,1777167482986000000,1777167543017000000,0.0
Indexes.allKeys.lookups,1777167482986000000,1777167543017000000,3
Indexes.stubs.lookups,1777167482986000000,1777167543017000000,3035
Indexing.cache.totalCacheEvicted,1777167482986000000,1777167543017000000,2433
Indexes.stubs.lookupDurationMaxMs,1777167482986000000,1777167543017000000,0.0
Indexes.allKeys.lookupDuration90PMs,1777167482986000000,1777167543017000000,0.0
Indexing.writesQueuedMin,1777167482986000000,1777167543017000000,9223372036854775807
