# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTime90PNs,1777145727530000000,1777145787646000000,93695
ReadAction.executionsCount,1777145727530000000,1777145787646000000,104258
NonBlockingReadAction.finalizedExecutionTimeUs,1777145727530000000,1777145787646000000,104142
NonBlockingReadAction.failedExecutionTimeUs,1777145727530000000,1777145787646000000,0
NonBlockingReadAction.failedExecutionsCount,1777145727530000000,1777145787646000000,0
WriteAction.executionsCount,1777145727530000000,1777145787646000000,12
NonBlockingReadAction.finalizedExecutionsCount,1777145727530000000,1777145787646000000,27
AWTEventQueue.dispatchTimeTotalNS,1777145727530000000,1777145787646000000,3757428334
AWTEventQueue.dispatchTimeAvgNs,1777145727530000000,1777145787646000000,93440.0
AWTEventQueue.eventsDispatched,1777145727530000000,1777145787646000000,1
FlushQueue.executionTimeMaxNs,1777145727530000000,1777145787646000000,0
FlushQueue.waitingTime90PNs,1777145727530000000,1777145787646000000,0
FlushQueue.tasksExecuted,1777145727530000000,1777145787646000000,0
FlushQueue.waitingTimeMaxNs,1777145727530000000,1777145787646000000,0
FlushQueue.queueSize90P,1777145727530000000,1777145787646000000,0
AWTEventQueue.dispatchTimeMaxNs,1777145727530000000,1777145787646000000,93695
FlushQueue.queueSizeMax,1777145727530000000,1777145787646000000,0
FlushQueue.executionTime90PNs,1777145727530000000,1777145787646000000,0
FlushQueue.waitingTimeAvgNs,1777145727530000000,1777145787646000000,0.0
FlushQueue.executionTimeAvgNs,1777145727530000000,1777145787646000000,0.0
FlushQueue.queueSizeAvg,1777145727530000000,1777145787646000000,0.0
cacheStateStorage.set.counter,1777145727530000000,1777145787646000000,7
cacheStateStorage.set.duration,1777145727530000000,1777145787646000000,24
cacheStateStorage.get.duration,1777145727530000000,1777145787646000000,22
cacheStateStorage.get.counter,1777145727530000000,1777145787646000000,39
workspaceModel.mutableEntityStorage.modify.entity.ms,1777145727530000000,1777145787646000000,0
workspaceModel.sync.entities.ms,1777145727530000000,1777145787646000000,0
jps.global.initialize.library.bridges.ms,1777145727530000000,1777145787646000000,1
jps.load.initial.state.ms,1777145727530000000,1777145787646000000,25
jps.global.initialize.library.bridges.after.loading.ms,1777145727530000000,1777145787646000000,0
workspaceModel.global.apply.state.to.project.ms,1777145727530000000,1777145787646000000,38
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777145727530000000,1777145787646000000,59
jps.reload.project.entities.ms,1777145727530000000,1777145787646000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777145727530000000,1777145787646000000,0
jps.save.global.entities.ms,1777145727530000000,1777145787646000000,13
workspaceModel.mutableEntityStorage.collect.changes.ms,1777145727530000000,1777145787646000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777145727530000000,1777145787646000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777145727530000000,1777145787646000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777145727530000000,1777145787646000000,0
jps.app.storage.content.writer.save.component.ms,1777145727530000000,1777145787646000000,3
jps.storage.jps.conf.reader.load.component.ms,1777145727530000000,1777145787646000000,2
jps.global.handle.changed.events.ms,1777145727530000000,1777145787646000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777145727530000000,1777145787646000000,1
workspaceModel.load.cache.metadata.from.file.ms,1777145727530000000,1777145787646000000,20
workspaceModel.mutableEntityStorage.put.entity.ms,1777145727530000000,1777145787646000000,6
jps.library.entities.serializer.save.entities.ms,1777145727530000000,1777145787646000000,0
jps.library.entities.serializer.load.entities.ms,1777145727530000000,1777145787646000000,9
jps.facet.change.listener.process.change.events.ms,1777145727530000000,1777145787646000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777145727530000000,1777145787646000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777145727530000000,1777145787646000000,0
