# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.commit.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777166386180000000,1777166446198000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777166386180000000,1777166446198000000,0
NonBlockingReadAction.finalizedExecutionsCount,1777166386180000000,1777166446198000000,57
FlushQueue.tasksExecuted,1777166386180000000,1777166446198000000,4667
NonBlockingReadAction.finalizedExecutionTimeUs,1777166386180000000,1777166446198000000,73446
FlushQueue.waitingTimeAvgNs,1777166386180000000,1777166446198000000,2.2557126330833513E7
AWTEventQueue.dispatchTimeTotalNS,1777166386180000000,1777166446198000000,9157690376
NonBlockingReadAction.failedExecutionTimeUs,1777166386180000000,1777166446198000000,570167
ReadAction.executionsCount,1777166386180000000,1777166446198000000,111586
AWTEventQueue.dispatchTimeAvgNs,1777166386180000000,1777166446198000000,1587693.290814558
FlushQueue.executionTimeMaxNs,1777166386180000000,1777166446198000000,603979775
FlushQueue.executionTime90PNs,1777166386180000000,1777166446198000000,245759
FlushQueue.waitingTimeMaxNs,1777166386180000000,1777166446198000000,1035993087
NonBlockingReadAction.failedExecutionsCount,1777166386180000000,1777166446198000000,6
FlushQueue.queueSizeAvg,1777166386180000000,1777166446198000000,14.602528390829226
AWTEventQueue.eventsDispatched,1777166386180000000,1777166446198000000,5770
FlushQueue.queueSizeMax,1777166386180000000,1777166446198000000,204
FlushQueue.queueSize90P,1777166386180000000,1777166446198000000,51
WriteAction.executionsCount,1777166386180000000,1777166446198000000,11
AWTEventQueue.dispatchTimeMaxNs,1777166386180000000,1777166446198000000,1044381695
FlushQueue.executionTimeAvgNs,1777166386180000000,1777166446198000000,576867.4488965074
AWTEventQueue.dispatchTime90PNs,1777166386180000000,1777166446198000000,1769471
FlushQueue.waitingTime90PNs,1777166386180000000,1777166446198000000,62390271
MappedFileStorage.totalPagesMapped,1777166386180000000,1777166446198000000,16
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777166386180000000,1777166446198000000,0
StorageLockContext.competingThreads.max,1777166386180000000,1777166446198000000,0
FilePageCache.pageLoads,1777166386180000000,1777166446198000000,459
StorageLockContext.competingThreads.90P,1777166386180000000,1777166446198000000,0
MappedFileStorage.totalBytesMapped,1777166386180000000,1777166446198000000,202637312
FilePageCache.pageLoadsAboveSizeThreshold,1777166386180000000,1777166446198000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777166386180000000,1777166446198000000,3694640
MappedFileStorage.storages,1777166386180000000,1777166446198000000,16
FilePageCache.uncachedFileAccess,1777166386180000000,1777166446198000000,342
MappedFileStorage.totalTimeSpentOnMappingUs,1777166386180000000,1777166446198000000,9067
FilePageCache.pageHits,1777166386180000000,1777166446198000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777166386180000000,1777166446198000000,0
FilePageCache.totalPageDisposalsUs,1777166386180000000,1777166446198000000,1454
FilePageCache.maxCacheSizeInBytes,1777166386180000000,1777166446198000000,476069888
DirectByteBufferAllocator.disposed,1777166386180000000,1777166446198000000,0
StreamlinedBlobStorage.recordsDeleted,1777166386180000000,1777166446198000000,5
FilePageCache.disposedBuffers,1777166386180000000,1777166446198000000,3
DirectByteBufferAllocator.misses,1777166386180000000,1777166446198000000,456
FilePageCache.capacityInBytes,1777166386180000000,1777166446198000000,629145600
FilePageCache.totalPageLoadsUs,1777166386180000000,1777166446198000000,183638
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777166386180000000,1777166446198000000,476069888
DirectByteBufferAllocator.hits,1777166386180000000,1777166446198000000,3
StorageLockContext.competingThreads.avg,1777166386180000000,1777166446198000000,0.0
FilePageCache.maxRegisteredFiles,1777166386180000000,1777166446198000000,1088
FilePageCache.pageFastCacheHits,1777166386180000000,1777166446198000000,13128
StreamlinedBlobStorage.recordsRelocated,1777166386180000000,1777166446198000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777166386180000000,1777166446198000000,7210527
DirectByteBufferAllocator.reclaimed,1777166386180000000,1777166446198000000,3
StreamlinedBlobStorage.recordsAllocated,1777166386180000000,1777166446198000000,75638
DiskQueryRelay.tasksExecuted,1777166386180000000,1777166446198000000,117
lexer.IgnoreLang.time.ns,1777166386180000000,1777166446198000000,1442874
LowMemory.gcOverloaded,1777166386180000000,1777166446198000000,0
parser.IgnoreLang.time.ns,1777166386180000000,1777166446198000000,9814292
writeAction.wait.ms,1777166386180000000,1777166446198000000,29
writeAction.count,1777166386180000000,1777166446198000000,11
lexer.JAVA.size.bytes,1777166386180000000,1777166446198000000,27513
parser.XML.time.ns,1777166386180000000,1777166446198000000,11061875
parser.JAVA.time.ns,1777166386180000000,1777166446198000000,18502082
lexer.XML.time.ns,1777166386180000000,1777166446198000000,1897624
DiskQueryRelay.tasksRequested,1777166386180000000,1777166446198000000,119
parser.IgnoreLang.size.bytes,1777166386180000000,1777166446198000000,736
LowMemory.gcLoad,1777166386180000000,1777166446198000000,0.0
DiskQueryRelay.taskWaitingTotalTimeUs,1777166386180000000,1777166446198000000,1133938
parser.XML.size.bytes,1777166386180000000,1777166446198000000,2223
lexer.XML.size.bytes,1777166386180000000,1777166446198000000,2223
DiskQueryRelay.taskExecutionTotalTimeUs,1777166386180000000,1777166446198000000,1042948
writeAction.max.wait.ms,1777166386180000000,1777166446198000000,16
lexer.JAVA.time.ns,1777166386180000000,1777166446198000000,210875
parser.JAVA.size.bytes,1777166386180000000,1777166446198000000,30405
lexer.IgnoreLang.size.bytes,1777166386180000000,1777166446198000000,736
writeAction.median.wait.ms,1777166386180000000,1777166446198000000,0
VFS.contentStorage.recordsReadDecompressed,1777166386180000000,1777166446198000000,4
VFS.invertedFileNameIndex.requests,1777166386180000000,1777166446198000000,5
FileNameCache.totalMisses,1777166386180000000,1777166446198000000,49792
VFS.contentStorage.recordsDeduplicated,1777166386180000000,1777166446198000000,0
VFS.fileByIdCache.hits,1777166386180000000,1777166446198000000,0
VFS.cache.segments,1777166386180000000,1777166446198000000,118.0
VFS.folderCaseSensitivityReads,1777166386180000000,1777166446198000000,0
VFS.contentStorage.recordsStoredCompressed,1777166386180000000,1777166446198000000,0
VFS.cache.directoriesCreated,1777166386180000000,1777166446198000000,2833
VFS.contentStorage.recordsReadSize,1777166386180000000,1777166446198000000,446210
VFS.fileChildByName,1777166386180000000,1777166446198000000,3416
VFS.contentStorage.recordsUncompressedSize,1777166386180000000,1777166446198000000,0
VFS.cache.segmentsCreated,1777166386180000000,1777166446198000000,118
VFS.rootsCount,1777166386180000000,1777166446198000000,20.0
VFS.fileByIdCache.misses,1777166386180000000,1777166446198000000,10848
VFS.contentStorage.recordsStoredSize,1777166386180000000,1777166446198000000,0
VFS.cache.filesCreated,1777166386180000000,1777166446198000000,12642
FileNameCache.queries,1777166386180000000,1777166446198000000,1035840
VFS.contentStorage.recordsStored,1777166386180000000,1777166446198000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1777166386180000000,1777166446198000000,846
VFS.contentStorage.recordsRead,1777166386180000000,1777166446198000000,33
JVM.newThreadsCount,1777166386180000000,1777166446198000000,169
MEM.ramPlusSwapMinusFileMappingsBytes,1777166386180000000,1777166446198000000,2190217776
MEM.ramMinusFileMappingsBytes,1777166386180000000,1777166446198000000,594460672
MEM.fileMappingsRamBytes,1777166386180000000,1777166446198000000,585023488
JVM.totalBytesAllocated,1777166386180000000,1777166446198000000,3573296656
JVM.totalTimeToSafepointsMs,1777166386180000000,1777166446198000000,80
JVM.totalTimeAtSafepointsMs,1777166386180000000,1777166446198000000,335
JVM.threadCount,1777166386180000000,1777166446198000000,139
JVM.totalSafepointCount,1777166386180000000,1777166446198000000,371
JVM.usedNativeBytes,1777166386180000000,1777166446198000000,492518376
JVM.totalCpuTimeMs,1777166386180000000,1777166446198000000,51981
JVM.maxThreadCount,1777166386180000000,1777166446198000000,141
JVM.usedHeapBytes,1777166386180000000,1777166446198000000,542738416
OS.loadAverage,1777166386180000000,1777166446198000000,2.8388671875
JVM.GC.collections,1777166386180000000,1777166446198000000,55
JVM.committedHeapBytes,1777166386180000000,1777166446198000000,686817280
JVM.totalDirectByteBuffersBytes,1777166386180000000,1777166446198000000,482423493
JVM.GC.collectionTimesMs,1777166386180000000,1777166446198000000,318
JVM.maxHeapBytes,1777166386180000000,1777166446198000000,2147483648
MEM.ramBytes,1777166386180000000,1777166446198000000,1179484160
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777166386180000000,1777166446198000000,137
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777166386180000000,1777166446198000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777166386180000000,1777166446198000000,0
jps.global.get.library.ms,1777166386180000000,1777166446198000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777166386180000000,1777166446198000000,12
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777166386180000000,1777166446198000000,1
jps.facet.change.listener.before.change.events.ms,1777166386180000000,1777166446198000000,0
jps.global.handle.before.change.events.ms,1777166386180000000,1777166446198000000,0
jps.apply.loaded.storage.ms,1777166386180000000,1777166446198000000,9
workspaceModel.moduleManagerBridge.newModule.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777166386180000000,1777166446198000000,150
workspaceModel.mutableEntityStorage.collect.changes.ms,1777166386180000000,1777166446198000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777166386180000000,1777166446198000000,69
jps.facet.change.listener.process.change.events.ms,1777166386180000000,1777166446198000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1777166386180000000,1777166446198000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777166386180000000,1777166446198000000,3
workspaceModel.global.updates.count,1777166386180000000,1777166446198000000,1
workspaceModel.global.apply.state.to.project.ms,1777166386180000000,1777166446198000000,32
jps.global.get.library.by.name.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777166386180000000,1777166446198000000,0
jps.app.storage.content.reader.load.component.ms,1777166386180000000,1777166446198000000,2
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777166386180000000,1777166446198000000,0
workspaceModel.do.save.caches.ms,1777166386180000000,1777166446198000000,38
jps.global.initialize.library.bridges.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777166386180000000,1777166446198000000,1
jps.load.project.to.empty.storage.ms,1777166386180000000,1777166446198000000,57
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777166386180000000,1777166446198000000,8
jps.project.serializers.save.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.instances.count,1777166386180000000,1777166446198000000,37
workspaceModel.sync.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777166386180000000,1777166446198000000,13
jps.global.get.libraries.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777166386180000000,1777166446198000000,1
jps.artifact.entities.serializer.save.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777166386180000000,1777166446198000000,0
jps.global.handle.changed.events.ms,1777166386180000000,1777166446198000000,0
workspaceModel.orphan.listener.update.ms,1777166386180000000,1777166446198000000,1
jps.project.serializers.load.ms,1777166386180000000,1777166446198000000,20
jps.library.entities.serializer.save.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleBridge.update.option.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777166386180000000,1777166446198000000,16
workspaceModel.mutableEntityStorage.put.entity.ms,1777166386180000000,1777166446198000000,6
jps.facet.change.listener.init.bridge.ms,1777166386180000000,1777166446198000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777166386180000000,1777166446198000000,0
jps.artifact.entities.serializer.load.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777166386180000000,1777166446198000000,10
workspaceModel.moduleManagerBridge.get.modules.ms,1777166386180000000,1777166446198000000,0
workspaceModel.load.cache.from.file.ms,1777166386180000000,1777166446198000000,108
workspaceModel.save.cache.to.file.ms,1777166386180000000,1777166446198000000,40
jps.load.initial.state.ms,1777166386180000000,1777166446198000000,11
workspaceModel.mutableEntityStorage.referrers.ms,1777166386180000000,1777166446198000000,0
workspaceModel.global.updates.ms,1777166386180000000,1777166446198000000,4
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777166386180000000,1777166446198000000,5
workspaceModel.moduleBridge.before.changed.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777166386180000000,1777166446198000000,0
jps.storage.jps.conf.reader.load.component.ms,1777166386180000000,1777166446198000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1777166386180000000,1777166446198000000,0
jps.reload.project.entities.ms,1777166386180000000,1777166446198000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777166386180000000,1777166446198000000,0
jps.module.iml.entities.serializer.save.entities.ms,1777166386180000000,1777166446198000000,0
jps.save.global.entities.ms,1777166386180000000,1777166446198000000,0
jps.save.changed.project.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777166386180000000,1777166446198000000,0
jps.library.entities.serializer.load.entities.ms,1777166386180000000,1777166446198000000,8
workspaceModel.mutableEntityStorage.entities.ms,1777166386180000000,1777166446198000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777166386180000000,1777166446198000000,1
Indexing.writer_2.totalTimeSpentWritingMs,1777166386180000000,1777166446198000000,0
Indexes.entries.lookupDuration90PMs,1777166386180000000,1777166446198000000,2.0
Indexes.entries.lookups,1777166386180000000,1777166446198000000,245
Indexes.entries.lookupDurationMaxMs,1777166386180000000,1777166446198000000,66.0
Indexes.allKeys.lookupDurationMaxMs,1777166386180000000,1777166446198000000,1.0
Indexing.cache.totalCacheAccesses,1777166386180000000,1777166446198000000,7002
Indexes.stubs.lookups,1777166386180000000,1777166446198000000,2571
