# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDurationMaxMs,1777167305361000000,1777167365374000000,39.0
Indexes.entries.lookupDurationAvgMs,1777167305361000000,1777167365374000000,0.2819047619047619
Indexing.totalTimeIndexersSleptMs,1777167305361000000,1777167365374000000,0
Indexing.cache.totalCacheAccesses,1777167305361000000,1777167365374000000,6186
Indexing.writer_1.totalTimeSpentWritingMs,1777167305361000000,1777167365374000000,0
Indexing.cache.totalCacheEvicted,1777167305361000000,1777167365374000000,2637
Indexes.allKeys.lookupDurationMaxMs,1777167305361000000,1777167365374000000,1.0
Indexes.entries.lookupDuration90PMs,1777167305361000000,1777167365374000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1777167305361000000,1777167365374000000,1.0
Indexing.writer_0.totalTimeSpentWritingMs,1777167305361000000,1777167365374000000,0
Indexes.allKeys.lookupDuration90PMs,1777167305361000000,1777167365374000000,1.0
Indexes.stubs.lookupDurationMaxMs,1777167305361000000,1777167365374000000,66.0
Indexes.entries.lookups,1777167305361000000,1777167365374000000,525
Indexing.writesQueuedMin,1777167305361000000,1777167365374000000,0
Indexes.stubs.lookups,1777167305361000000,1777167365374000000,2143
Indexing.cache.totalCacheMisses,1777167305361000000,1777167365374000000,2641
Indexes.stubs.lookupDurationAvgMs,1777167305361000000,1777167365374000000,0.1337962962962963
Indexing.writer_2.totalTimeSpentWritingMs,1777167305361000000,1777167365374000000,0
Indexes.stubs.lookupDuration90PMs,1777167305361000000,1777167365374000000,0.0
Indexes.allKeys.lookups,1777167305361000000,1777167365374000000,1
Indexing.writesQueuedMax,1777167305361000000,1777167365374000000,0
Indexing.writesQueuedAvg,1777167305361000000,1777167365374000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1777167305361000000,1777167365374000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777167305361000000,1777167365374000000,118433
AWTEventQueue.dispatchTime90PNs,1777167305361000000,1777167365374000000,1515519
FlushQueue.queueSizeAvg,1777167305361000000,1777167365374000000,20.21865495099696
FlushQueue.waitingTime90PNs,1777167305361000000,1777167365374000000,78118911
AWTEventQueue.eventsDispatched,1777167305361000000,1777167365374000000,7012
FlushQueue.tasksExecuted,1777167305361000000,1777167365374000000,5918
AWTEventQueue.dispatchTimeMaxNs,1777167305361000000,1777167365374000000,2021654527
FlushQueue.waitingTimeMaxNs,1777167305361000000,1777167365374000000,2004877311
NonBlockingReadAction.failedExecutionsCount,1777167305361000000,1777167365374000000,6
FlushQueue.queueSize90P,1777167305361000000,1777167365374000000,65
AWTEventQueue.dispatchTimeAvgNs,1777167305361000000,1777167365374000000,2029380.8385624643
NonBlockingReadAction.finalizedExecutionTimeUs,1777167305361000000,1777167365374000000,110490
FlushQueue.executionTimeMaxNs,1777167305361000000,1777167365374000000,1870659583
FlushQueue.queueSizeMax,1777167305361000000,1777167365374000000,208
FlushQueue.executionTimeAvgNs,1777167305361000000,1777167365374000000,878031.6128759716
ReadAction.executionsCount,1777167305361000000,1777167365374000000,112774
FlushQueue.executionTime90PNs,1777167305361000000,1777167365374000000,220159
FlushQueue.waitingTimeAvgNs,1777167305361000000,1777167365374000000,2.941380921527543E7
AWTEventQueue.dispatchTimeTotalNS,1777167305361000000,1777167365374000000,14232874415
NonBlockingReadAction.finalizedExecutionsCount,1777167305361000000,1777167365374000000,70
WriteAction.executionsCount,1777167305361000000,1777167365374000000,21
StorageLockContext.competingThreads.avg,1777167305361000000,1777167365374000000,0.0
FilePageCache.pageFastCacheHits,1777167305361000000,1777167365374000000,16960
StorageLockContext.competingThreads.max,1777167305361000000,1777167365374000000,0
MappedFileStorage.totalPagesMapped,1777167305361000000,1777167365374000000,17
FilePageCache.capacityInBytes,1777167305361000000,1777167365374000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777167305361000000,1777167365374000000,493903872
FilePageCache.totalPageLoadsUs,1777167305361000000,1777167365374000000,317957
FilePageCache.maxRegisteredFiles,1777167305361000000,1777167365374000000,1091
DirectByteBufferAllocator.hits,1777167305361000000,1777167365374000000,44
DirectByteBufferAllocator.misses,1777167305361000000,1777167365374000000,620
StorageLockContext.competingThreads.90P,1777167305361000000,1777167365374000000,0
MappedFileStorage.totalBytesMapped,1777167305361000000,1777167365374000000,206831616
