# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.failedExecutionsCount,1777152736956000000,1777152796969000000,29
FlushQueue.queueSize90P,1777152736956000000,1777152796969000000,7
WriteAction.executionsCount,1777152736956000000,1777152796969000000,350
FlushQueue.executionTimeMaxNs,1777152736956000000,1777152796969000000,364904447
FlushQueue.waitingTime90PNs,1777152736956000000,1777152796969000000,7405567
NonBlockingReadAction.finalizedExecutionTimeUs,1777152736956000000,1777152796969000000,787965
FlushQueue.executionTimeAvgNs,1777152736956000000,1777152796969000000,170861.64660412262
AWTEventQueue.dispatchTimeMaxNs,1777152736956000000,1777152796969000000,369098751
FlushQueue.waitingTimeMaxNs,1777152736956000000,1777152796969000000,545259519
AWTEventQueue.dispatchTimeTotalNS,1777152736956000000,1777152796969000000,8961465910
AWTEventQueue.eventsDispatched,1777152736956000000,1777152796969000000,19093
FlushQueue.queueSizeMax,1777152736956000000,1777152796969000000,263
ReadAction.executionsCount,1777152736956000000,1777152796969000000,101038
AWTEventQueue.dispatchTimeAvgNs,1777152736956000000,1777152796969000000,469340.9343738543
NonBlockingReadAction.failedExecutionTimeUs,1777152736956000000,1777152796969000000,239836
FlushQueue.tasksExecuted,1777152736956000000,1777152796969000000,15136
FlushQueue.executionTime90PNs,1777152736956000000,1777152796969000000,132095
AWTEventQueue.dispatchTime90PNs,1777152736956000000,1777152796969000000,511999
FlushQueue.queueSizeAvg,1777152736956000000,1777152796969000000,7.49610200845666
NonBlockingReadAction.finalizedExecutionsCount,1777152736956000000,1777152796969000000,1321
FlushQueue.waitingTimeAvgNs,1777152736956000000,1777152796969000000,9123176.777814481
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777152736956000000,1777152796969000000,0
jps.global.initialize.library.bridges.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777152736956000000,1777152796969000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777152736956000000,1777152796969000000,302
workspaceModel.save.cache.to.file.ms,1777152736956000000,1777152796969000000,40
workspaceModel.orphan.listener.update.ms,1777152736956000000,1777152796969000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1777152736956000000,1777152796969000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777152736956000000,1777152796969000000,44
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777152736956000000,1777152796969000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777152736956000000,1777152796969000000,0
jps.app.storage.content.writer.save.component.ms,1777152736956000000,1777152796969000000,5
jps.module.iml.entities.serializer.save.entities.ms,1777152736956000000,1777152796969000000,0
jps.save.global.entities.ms,1777152736956000000,1777152796969000000,18
workspaceModel.mutableEntityStorage.referrers.ms,1777152736956000000,1777152796969000000,0
jps.storage.jps.conf.reader.load.component.ms,1777152736956000000,1777152796969000000,3
jps.load.project.to.empty.storage.ms,1777152736956000000,1777152796969000000,37
workspaceModel.load.cache.from.file.ms,1777152736956000000,1777152796969000000,121
jps.artifact.entities.serializer.load.entities.ms,1777152736956000000,1777152796969000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777152736956000000,1777152796969000000,0
workspaceModel.global.apply.state.to.project.ms,1777152736956000000,1777152796969000000,32
jps.project.serializers.save.ms,1777152736956000000,1777152796969000000,0
jps.global.get.library.by.name.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777152736956000000,1777152796969000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777152736956000000,1777152796969000000,0
jps.project.serializers.load.ms,1777152736956000000,1777152796969000000,12
jps.global.get.library.ms,1777152736956000000,1777152796969000000,0
jps.facet.change.listener.before.change.events.ms,1777152736956000000,1777152796969000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777152736956000000,1777152796969000000,1
workspaceModel.sync.entities.ms,1777152736956000000,1777152796969000000,0
jps.save.changed.project.entities.ms,1777152736956000000,1777152796969000000,0
jps.app.storage.content.reader.load.component.ms,1777152736956000000,1777152796969000000,2
workspaceModel.moduleBridge.update.option.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777152736956000000,1777152796969000000,4
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777152736956000000,1777152796969000000,0
jps.library.entities.serializer.load.entities.ms,1777152736956000000,1777152796969000000,4
workspaceModel.mutableEntityStorage.put.entity.ms,1777152736956000000,1777152796969000000,5
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777152736956000000,1777152796969000000,0
jps.global.handle.before.change.events.ms,1777152736956000000,1777152796969000000,0
workspaceModel.moduleBridge.before.changed.ms,1777152736956000000,1777152796969000000,0
jps.global.handle.changed.events.ms,1777152736956000000,1777152796969000000,0
workspaceModel.global.updates.ms,1777152736956000000,1777152796969000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1777152736956000000,1777152796969000000,1
jps.load.initial.state.ms,1777152736956000000,1777152796969000000,24
jps.reload.project.entities.ms,1777152736956000000,1777152796969000000,0
jps.library.entities.serializer.save.entities.ms,1777152736956000000,1777152796969000000,0
jps.facet.change.listener.process.change.events.ms,1777152736956000000,1777152796969000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777152736956000000,1777152796969000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1777152736956000000,1777152796969000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777152736956000000,1777152796969000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777152736956000000,1777152796969000000,0
jps.artifact.entities.serializer.save.entities.ms,1777152736956000000,1777152796969000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777152736956000000,1777152796969000000,26
jps.module.iml.entities.serializer.load.entities.ms,1777152736956000000,1777152796969000000,7
