# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
writeAction.median.wait.ms,1777150066685000000,1777150126701000000,0
writeAction.max.wait.ms,1777150066685000000,1777150126701000000,20
DiskQueryRelay.taskExecutionTotalTimeUs,1777150066685000000,1777150126701000000,546646
LowMemory.gcLoad,1777150066685000000,1777150126701000000,0.0
lexer.textmate.time.ns,1777150066685000000,1777150126701000000,12709
writeAction.count,1777150066685000000,1777150126701000000,46
DiskQueryRelay.tasksRequested,1777150066685000000,1777150126701000000,221
DiskQueryRelay.tasksExecuted,1777150066685000000,1777150126701000000,220
writeAction.wait.ms,1777150066685000000,1777150126701000000,40
DiskQueryRelay.taskWaitingTotalTimeUs,1777150066685000000,1777150126701000000,577793
LowMemory.gcOverloaded,1777150066685000000,1777150126701000000,0
parser.textmate.time.ns,1777150066685000000,1777150126701000000,251375
parser.textmate.size.bytes,1777150066685000000,1777150126701000000,314
lexer.textmate.size.bytes,1777150066685000000,1777150126701000000,314
jps.global.initialize.library.bridges.ms,1777150066685000000,1777150126701000000,0
jps.load.initial.state.ms,1777150066685000000,1777150126701000000,20
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777150066685000000,1777150126701000000,2
workspaceModel.save.cache.to.file.ms,1777150066685000000,1777150126701000000,46
jps.global.get.library.by.name.ms,1777150066685000000,1777150126701000000,0
jps.global.get.libraries.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777150066685000000,1777150126701000000,0
jps.global.handle.changed.events.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777150066685000000,1777150126701000000,1
workspaceModel.global.updates.ms,1777150066685000000,1777150126701000000,5
workspaceModel.mutableEntityStorage.remove.entity.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777150066685000000,1777150126701000000,21
workspaceModel.mutableEntityStorage.referrers.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777150066685000000,1777150126701000000,0
jps.project.serializers.load.ms,1777150066685000000,1777150126701000000,17
jps.library.entities.serializer.load.entities.ms,1777150066685000000,1777150126701000000,6
workspaceModel.global.apply.state.to.project.ms,1777150066685000000,1777150126701000000,81
jps.save.global.entities.ms,1777150066685000000,1777150126701000000,14
workspaceModel.moduleBridge.facet.initialization.ms,1777150066685000000,1777150126701000000,114
workspaceModel.mutableEntityStorage.resolve.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777150066685000000,1777150126701000000,0
jps.global.get.library.ms,1777150066685000000,1777150126701000000,0
jps.apply.loaded.storage.ms,1777150066685000000,1777150126701000000,8
jps.global.initialize.library.bridges.after.loading.ms,1777150066685000000,1777150126701000000,1
workspaceModel.mutableEntityStorage.entities.ms,1777150066685000000,1777150126701000000,1
jps.artifact.entities.serializer.load.entities.ms,1777150066685000000,1777150126701000000,0
jps.global.handle.before.change.events.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777150066685000000,1777150126701000000,26
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777150066685000000,1777150126701000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777150066685000000,1777150126701000000,13
jps.save.changed.project.entities.ms,1777150066685000000,1777150126701000000,1
jps.app.storage.content.writer.save.component.ms,1777150066685000000,1777150126701000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777150066685000000,1777150126701000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1777150066685000000,1777150126701000000,50
workspaceModel.do.save.caches.ms,1777150066685000000,1777150126701000000,47
workspaceModel.mutableEntityStorage.instances.count,1777150066685000000,1777150126701000000,66
workspaceModel.sync.entities.ms,1777150066685000000,1777150126701000000,0
workspaceModel.global.updates.count,1777150066685000000,1777150126701000000,1
jps.module.iml.entities.serializer.save.entities.ms,1777150066685000000,1777150126701000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777150066685000000,1777150126701000000,9
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777150066685000000,1777150126701000000,0
workspaceModel.orphan.listener.update.ms,1777150066685000000,1777150126701000000,1
jps.storage.jps.conf.reader.load.component.ms,1777150066685000000,1777150126701000000,5
jps.app.storage.content.reader.load.component.ms,1777150066685000000,1777150126701000000,4
jps.facet.change.listener.before.change.events.ms,1777150066685000000,1777150126701000000,0
jps.facet.change.listener.init.bridge.ms,1777150066685000000,1777150126701000000,5
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777150066685000000,1777150126701000000,351
workspaceModel.mutableEntityStorage.collect.changes.ms,1777150066685000000,1777150126701000000,2
workspaceModel.moduleBridge.update.option.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777150066685000000,1777150126701000000,8
jps.artifact.entities.serializer.save.entities.ms,1777150066685000000,1777150126701000000,0
workspaceModel.load.cache.from.file.ms,1777150066685000000,1777150126701000000,135
jps.facet.change.listener.process.change.events.ms,1777150066685000000,1777150126701000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1777150066685000000,1777150126701000000,10
jps.project.serializers.save.ms,1777150066685000000,1777150126701000000,1
jps.reload.project.entities.ms,1777150066685000000,1777150126701000000,0
workspaceModel.moduleBridge.before.changed.ms,1777150066685000000,1777150126701000000,0
jps.load.project.to.empty.storage.ms,1777150066685000000,1777150126701000000,41
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777150066685000000,1777150126701000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1777150066685000000,1777150126701000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777150066685000000,1777150126701000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777150066685000000,1777150126701000000,1
workspaceModel.load.cache.metadata.from.file.ms,1777150066685000000,1777150126701000000,12
jps.library.entities.serializer.save.entities.ms,1777150066685000000,1777150126701000000,0
FilePageCache.uncachedFileAccess,1777150066685000000,1777150126701000000,499
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777150066685000000,1777150126701000000,41959424
StreamlinedBlobStorage.recordsAllocated,1777150066685000000,1777150126701000000,75578
StorageLockContext.competingThreads.avg,1777150066685000000,1777150126701000000,0.0
FilePageCache.maxCacheSizeInBytes,1777150066685000000,1777150126701000000,434126848
DirectByteBufferAllocator.reclaimed,1777150066685000000,1777150126701000000,86
FilePageCache.totalPageDisposalsUs,1777150066685000000,1777150126701000000,3134
FilePageCache.capacityInBytes,1777150066685000000,1777150126701000000,629145600
MappedFileStorage.totalPagesMapped,1777150066685000000,1777150126701000000,15
DirectByteBufferAllocator.hits,1777150066685000000,1777150126701000000,44
StorageLockContext.competingThreads.max,1777150066685000000,1777150126701000000,0
DirectByteBufferAllocator.misses,1777150066685000000,1777150126701000000,547
StorageLockContext.competingThreads.90P,1777150066685000000,1777150126701000000,0
FilePageCache.maxRegisteredFiles,1777150066685000000,1777150126701000000,1085
FilePageCache.pageLoads,1777150066685000000,1777150126701000000,591
FilePageCache.pageFastCacheHits,1777150066685000000,1777150126701000000,12110
FilePageCache.disposedBuffers,1777150066685000000,1777150126701000000,591
