# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.folderCaseSensitivityReads,1777151447306000000,1777151507344000000,0
VFS.cache.filesCreated,1777151447306000000,1777151507344000000,449
VFS.contentStorage.recordsDecompressionTimeUs,1777151447306000000,1777151507344000000,0
VFS.contentStorage.recordsReadSize,1777151447306000000,1777151507344000000,4340
VFS.cache.segments,1777151447306000000,1777151507344000000,118.0
VFS.contentStorage.recordsReadDecompressed,1777151447306000000,1777151507344000000,0
VFS.contentStorage.recordsStored,1777151447306000000,1777151507344000000,0
VFS.contentStorage.recordsRead,1777151447306000000,1777151507344000000,15
VFS.contentStorage.recordsStoredCompressed,1777151447306000000,1777151507344000000,0
VFS.invertedFileNameIndex.requests,1777151447306000000,1777151507344000000,2
FileNameCache.totalMisses,1777151447306000000,1777151507344000000,48256
VFS.fileByIdCache.hits,1777151447306000000,1777151507344000000,0
VFS.contentStorage.recordsUncompressedSize,1777151447306000000,1777151507344000000,0
VFS.fileChildByName,1777151447306000000,1777151507344000000,1858
VFS.cache.segmentsCreated,1777151447306000000,1777151507344000000,118
FileNameCache.queries,1777151447306000000,1777151507344000000,1385472
VFS.cache.directoriesCreated,1777151447306000000,1777151507344000000,2820
VFS.fileByIdCache.misses,1777151447306000000,1777151507344000000,7
VFS.contentStorage.recordsDeduplicated,1777151447306000000,1777151507344000000,0
VFS.contentStorage.recordsStoredSize,1777151447306000000,1777151507344000000,0
VFS.rootsCount,1777151447306000000,1777151507344000000,20.0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777151447306000000,1777151507344000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1777151447306000000,1777151507344000000,1
jps.apply.loaded.storage.ms,1777151447306000000,1777151507344000000,5
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777151447306000000,1777151507344000000,0
workspaceModel.do.save.caches.ms,1777151447306000000,1777151507344000000,44
jps.facet.change.listener.before.change.events.ms,1777151447306000000,1777151507344000000,0
jps.storage.jps.conf.reader.load.component.ms,1777151447306000000,1777151507344000000,3
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777151447306000000,1777151507344000000,5
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777151447306000000,1777151507344000000,28
jps.global.handle.changed.events.ms,1777151447306000000,1777151507344000000,0
jps.artifact.entities.serializer.save.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.global.apply.state.to.project.ms,1777151447306000000,1777151507344000000,74
workspaceModel.sync.entities.ms,1777151447306000000,1777151507344000000,0
jps.app.storage.content.reader.load.component.ms,1777151447306000000,1777151507344000000,2
workspaceModel.moduleBridge.before.changed.ms,1777151447306000000,1777151507344000000,0
jps.facet.change.listener.process.change.events.ms,1777151447306000000,1777151507344000000,2
jps.global.get.library.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777151447306000000,1777151507344000000,13
jps.save.changed.project.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777151447306000000,1777151507344000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777151447306000000,1777151507344000000,0
workspaceModel.save.cache.to.file.ms,1777151447306000000,1777151507344000000,45
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777151447306000000,1777151507344000000,1
jps.module.iml.entities.serializer.save.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777151447306000000,1777151507344000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.instances.count,1777151447306000000,1777151507344000000,37
jps.facet.change.listener.init.bridge.ms,1777151447306000000,1777151507344000000,5
jps.load.project.to.empty.storage.ms,1777151447306000000,1777151507344000000,36
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777151447306000000,1777151507344000000,0
workspaceModel.global.updates.count,1777151447306000000,1777151507344000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777151447306000000,1777151507344000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1777151447306000000,1777151507344000000,0
jps.global.initialize.library.bridges.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777151447306000000,1777151507344000000,2
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777151447306000000,1777151507344000000,0
jps.app.storage.content.writer.save.component.ms,1777151447306000000,1777151507344000000,3
workspaceModel.moduleManagerBridge.newModule.ms,1777151447306000000,1777151507344000000,0
jps.library.entities.serializer.load.entities.ms,1777151447306000000,1777151507344000000,4
jps.module.iml.entities.serializer.load.entities.ms,1777151447306000000,1777151507344000000,8
workspaceModel.load.cache.metadata.from.file.ms,1777151447306000000,1777151507344000000,14
jps.save.global.entities.ms,1777151447306000000,1777151507344000000,18
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777151447306000000,1777151507344000000,7
workspaceModel.mutableEntityStorage.put.entity.ms,1777151447306000000,1777151507344000000,6
jps.global.get.library.by.name.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777151447306000000,1777151507344000000,2
jps.project.serializers.load.ms,1777151447306000000,1777151507344000000,14
workspaceModel.orphan.listener.update.ms,1777151447306000000,1777151507344000000,10
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777151447306000000,1777151507344000000,3
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777151447306000000,1777151507344000000,0
jps.artifact.entities.serializer.load.entities.ms,1777151447306000000,1777151507344000000,0
jps.reload.project.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777151447306000000,1777151507344000000,42
workspaceModel.global.apply.state.to.project.builder.ms,1777151447306000000,1777151507344000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1777151447306000000,1777151507344000000,0
jps.global.get.libraries.ms,1777151447306000000,1777151507344000000,0
workspaceModel.global.updates.ms,1777151447306000000,1777151507344000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1777151447306000000,1777151507344000000,184
workspaceModel.moduleBridge.update.option.ms,1777151447306000000,1777151507344000000,0
jps.project.serializers.save.ms,1777151447306000000,1777151507344000000,0
jps.library.entities.serializer.save.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.load.cache.from.file.ms,1777151447306000000,1777151507344000000,131
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777151447306000000,1777151507344000000,394
workspaceModel.mutableEntityStorage.remove.entity.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777151447306000000,1777151507344000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777151447306000000,1777151507344000000,1
jps.global.handle.before.change.events.ms,1777151447306000000,1777151507344000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777151447306000000,1777151507344000000,1
jps.load.initial.state.ms,1777151447306000000,1777151507344000000,24
workspaceModel.mutableEntityStorage.referrers.ms,1777151447306000000,1777151507344000000,0
Indexes.allKeys.lookups,1777151447306000000,1777151507344000000,0
Indexing.cache.totalCacheAccesses,1777151447306000000,1777151507344000000,257
Indexes.entries.lookupDuration90PMs,1777151447306000000,1777151507344000000,0.0
Indexing.cache.totalCacheEvicted,1777151447306000000,1777151507344000000,248
Indexing.writer_1.totalTimeSpentWritingMs,1777151447306000000,1777151507344000000,0
Indexes.stubs.lookups,1777151447306000000,1777151507344000000,0
Indexes.entries.lookupDurationMaxMs,1777151447306000000,1777151507344000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1777151447306000000,1777151507344000000,0.0
Indexes.stubs.lookupDuration90PMs,1777151447306000000,1777151507344000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777151447306000000,1777151507344000000,0.0
Indexes.stubs.lookupDurationMaxMs,1777151447306000000,1777151507344000000,0.0
Indexes.entries.lookups,1777151447306000000,1777151507344000000,3
Indexes.allKeys.lookupDuration90PMs,1777151447306000000,1777151507344000000,0.0
Indexes.entries.lookupDurationAvgMs,1777151447306000000,1777151507344000000,0.0
Indexing.writesQueuedMin,1777151447306000000,1777151507344000000,9223372036854775807
Indexing.cache.totalCacheMisses,1777151447306000000,1777151507344000000,249
Indexing.writer_2.totalTimeSpentWritingMs,1777151447306000000,1777151507344000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1777151447306000000,1777151507344000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777151447306000000,1777151507344000000,0
Indexing.writesQueuedMax,1777151447306000000,1777151507344000000,0
Indexing.totalTimeIndexersSleptMs,1777151447306000000,1777151507344000000,0
Indexes.allKeys.lookupDurationAvgMs,1777151447306000000,1777151507344000000,0.0
JVM.usedNativeBytes,1777151447306000000,1777151507344000000,356809720
MEM.ramPlusSwapMinusFileMappingsBytes,1777151447306000000,1777151507344000000,2000900608
MEM.ramBytes,1777151447306000000,1777151507344000000,1004011520
JVM.totalTimeToSafepointsMs,1777151447306000000,1777151507344000000,47
JVM.maxHeapBytes,1777151447306000000,1777151507344000000,2147483648
OS.loadAverage,1777151447306000000,1777151507344000000,4.45361328125
JVM.totalTimeAtSafepointsMs,1777151447306000000,1777151507344000000,177
MEM.fileMappingsRamBytes,1777151447306000000,1777151507344000000,467042304
JVM.newThreadsCount,1777151447306000000,1777151507344000000,150
JVM.usedHeapBytes,1777151447306000000,1777151507344000000,485657584
JVM.GC.collectionTimesMs,1777151447306000000,1777151507344000000,165
JVM.GC.collections,1777151447306000000,1777151507344000000,42
JVM.totalCpuTimeMs,1777151447306000000,1777151507344000000,33172
JVM.committedHeapBytes,1777151447306000000,1777151507344000000,799014912
JVM.totalDirectByteBuffersBytes,1777151447306000000,1777151507344000000,467918442
JVM.totalBytesAllocated,1777151447306000000,1777151507344000000,2253612880
JVM.totalSafepointCount,1777151447306000000,1777151507344000000,270
JVM.maxThreadCount,1777151447306000000,1777151507344000000,138
MEM.ramMinusFileMappingsBytes,1777151447306000000,1777151507344000000,536969216
JVM.threadCount,1777151447306000000,1777151507344000000,137
NonBlockingReadAction.finalizedExecutionTimeUs,1777151447306000000,1777151507344000000,183089
FlushQueue.executionTimeMaxNs,1777151447306000000,1777151507344000000,0
FlushQueue.executionTimeAvgNs,1777151447306000000,1777151507344000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1777151447306000000,1777151507344000000,0
FlushQueue.waitingTimeAvgNs,1777151447306000000,1777151507344000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1777151447306000000,1777151507344000000,4892436236
FlushQueue.tasksExecuted,1777151447306000000,1777151507344000000,0
FlushQueue.queueSize90P,1777151447306000000,1777151507344000000,0
AWTEventQueue.dispatchTimeMaxNs,1777151447306000000,1777151507344000000,0
WriteAction.executionsCount,1777151447306000000,1777151507344000000,19
AWTEventQueue.eventsDispatched,1777151447306000000,1777151507344000000,0
ReadAction.executionsCount,1777151447306000000,1777151507344000000,102734
FlushQueue.executionTime90PNs,1777151447306000000,1777151507344000000,0
FlushQueue.waitingTime90PNs,1777151447306000000,1777151507344000000,0
NonBlockingReadAction.failedExecutionsCount,1777151447306000000,1777151507344000000,0
AWTEventQueue.dispatchTime90PNs,1777151447306000000,1777151507344000000,0
FlushQueue.queueSizeMax,1777151447306000000,1777151507344000000,0
FlushQueue.waitingTimeMaxNs,1777151447306000000,1777151507344000000,0
NonBlockingReadAction.finalizedExecutionsCount,1777151447306000000,1777151507344000000,4
FlushQueue.queueSizeAvg,1777151447306000000,1777151507344000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1777151447306000000,1777151507344000000,0.0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.commit.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777151447306000000,1777151507344000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777151447306000000,1777151507344000000,0
workspaceModel.full.replace.project.model.ms,1777151447306000000,1777151507344000000,1
workspaceModel.on.before.changed.ms,1777151447306000000,1777151507344000000,23
workspaceModel.loading.total.ms,1777151447306000000,1777151507344000000,129
workspaceModel.updates.ms,1777151447306000000,1777151507344000000,77
workspaceModel.cachedValue.from.cache.count,1777151447306000000,1777151507344000000,95
workspaceModel.cachedValue.total.get.count,1777151447306000000,1777151507344000000,111
workspaceModel.workspaceFileIndexData.init.ms,1777151447306000000,1777151507344000000,113
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777151447306000000,1777151507344000000,422
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777151447306000000,1777151507344000000,129
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777151447306000000,1777151507344000000,2
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777151447306000000,1777151507344000000,223
workspaceModel.cachedValueWithParameters.from.cache.count,1777151447306000000,1777151507344000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777151447306000000,1777151507344000000,0
workspaceModel.cachedValue.calculated.count,1777151447306000000,1777151507344000000,16
workspaceModel.initializing.ms,1777151447306000000,1777151507344000000,13
workspaceModel.on.changed.ms,1777151447306000000,1777151507344000000,21
workspaceModel.init.bridges.ms,1777151447306000000,1777151507344000000,13
workspaceModel.pre.handlers.ms,1777151447306000000,1777151507344000000,3
workspaceModel.updates.count,1777151447306000000,1777151507344000000,5
workspaceModel.check.recursive.update.ms,1777151447306000000,1777151507344000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777151447306000000,1777151507344000000,0
workspaceModel.update.unloaded.entities.ms,1777151447306000000,1777151507344000000,0
workspaceModel.updates.precise.ms,1777151447306000000,1777151507344000000,15
workspaceModel.cachedValueWithParameters.clear.count,1777151447306000000,1777151507344000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777151447306000000,1777151507344000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777151447306000000,1777151507344000000,9
workspaceModel.loading.from.cache.ms,1777151447306000000,1777151507344000000,124
